osmid,lat,lon
4486376219,-7.3125713,112.7156241
4486376220,-7.3125852,112.7165069
4486376221,-7.3128999,112.7181254
4486376223,-7.3129718,112.717585
4486376225,-7.3133755,112.7174105
4486376230,-7.3240547,112.7133148
4486376232,-7.3244451,112.7141128
4486376233,-7.324646,112.7147175
4486520951,-7.218254,112.7746091
4486582994,-7.2661763,112.7352807
4486583013,-7.2665322,112.7333482
4487036477,-7.3139388,112.7176491
4487050121,-7.3102697,112.7213214
4487746226,-7.2292641,112.7537486
4487856347,-7.2414059,112.7526863
4487856348,-7.2414404,112.7540983
4487856349,-7.2417181,112.7559176
4487856366,-7.2438808,112.7544151
4487856369,-7.2439851,112.7547535
4487856622,-7.2408352,112.751499
4487856624,-7.2410077,112.7508385
4487856628,-7.2425391,112.7556255
4487856629,-7.243302,112.7520482
4487856630,-7.2432965,112.7533959
4487856633,-7.2433788,112.7542304
4487856635,-7.2435035,112.754034
4487856637,-7.2436626,112.753262
4487856642,-7.2439736,112.7540255
4487856643,-7.24409,112.7543301
4487856646,-7.2442864,112.7539217
4487856689,-7.2410042,112.7529304
4487856890,-7.2443838,112.7542135
4487866687,-7.2405512,112.747773
4487867290,-7.2409006,112.7482458
4487867295,-7.2410397,112.74911
4487867299,-7.2410848,112.7487258
4487867303,-7.2411425,112.7494171
4487867310,-7.2412148,112.7490329
4487867324,-7.2412428,112.7480638
4487867326,-7.241432,112.7485153
4487867337,-7.2415647,112.7488914
4487867397,-7.2427996,112.7490802
4487888074,-7.2130823,112.7656583
4487893500,-7.218838,112.7621296
4488097450,-7.2184568,112.7622056
4488223403,-7.2182686,112.7543643
4488223405,-7.2183351,112.7539822
4488223409,-7.2191975,112.7546705
4488223412,-7.2192062,112.7551448
4488223415,-7.219274,112.7535429
4488223421,-7.2192907,112.7539931
4488223425,-7.2194313,112.7547457
4488223433,-7.2195337,112.7535682
4488223444,-7.219582,112.753985
4488324032,-7.2261913,112.7446959
4488324039,-7.2265249,112.7433223
4488324047,-7.2269424,112.7443078
4488324048,-7.2269421,112.7420542
4488324049,-7.2270394,112.7449189
4488324050,-7.2270456,112.7450924
4488324055,-7.2275564,112.7450607
4488324060,-7.2276179,112.744205
4488324062,-7.2276595,112.7448761
4488324064,-7.2277533,112.7456596
4488324067,-7.2278404,112.7427701
4488324069,-7.2278574,112.7419872
4488324076,-7.2279846,112.7432373
4488324080,-7.2280313,112.7419198
4488324082,-7.2280709,112.7424841
4488324086,-7.2282033,112.7414416
4488324088,-7.2282406,112.7416392
4488324290,-7.2282534,112.7424012
4488324291,-7.2283153,112.7423731
4488324298,-7.2284524,112.7423108
4488324300,-7.2284764,112.7414475
4488324304,-7.2285222,112.7430458
4488324309,-7.2285688,112.7426735
4488324311,-7.2287228,112.7422239
4488324312,-7.2287258,112.7429733
4488324314,-7.2287899,112.7455414
4488324317,-7.2287805,112.742322
4488324331,-7.2290032,112.7428982
4488324348,-7.2294237,112.7414858
4488324351,-7.2295526,112.741956
4488324466,-7.2324993,112.7421762
4488324470,-7.2327822,112.7414422
4488324475,-7.2329407,112.7432502
4488324477,-7.2331635,112.7410997
4488324480,-7.2332759,112.7430417
4488324485,-7.233713,112.7427983
4488424008,-7.2396863,112.7480218
4488424024,-7.2401202,112.7494784
4488424028,-7.2403019,112.7490089
4488424031,-7.240305,112.7556459
4488424037,-7.240416,112.7495779
4488424038,-7.240429,112.7493557
4488424041,-7.2405058,112.7498387
4488424042,-7.2405528,112.7489137
4488424044,-7.2406336,112.7502526
4488424050,-7.24085,112.7488067
4488424059,-7.2411605,112.7513773
4488424061,-7.241302,112.7495631
4488424067,-7.2414527,112.7506835
4488424071,-7.2415487,112.751243
4488424076,-7.241636,112.7512127
4488424077,-7.241639,112.7516059
4488424078,-7.2416945,112.7492694
4488424080,-7.2417405,112.7494166
4488424082,-7.2418809,112.7498371
4488424085,-7.2421601,112.7505659
4488424090,-7.2422934,112.7509959
4488424106,-7.2428835,112.7565211
4488424107,-7.24289,112.7508499
4488424111,-7.2429285,112.750985
4488424119,-7.2434792,112.756266
4489633157,-7.22089,112.7641091
4489633546,-7.2211633,112.7640555
4489633605,-7.221328,112.764025
4489666368,-7.2242662,112.7367244
4489666373,-7.2243752,112.7364112
4489666392,-7.2244278,112.7364326
4489685241,-7.2339536,112.7631266
4489715733,-7.2129716,112.7576296
4489715736,-7.2132037,112.7576204
4489715738,-7.2133749,112.7564971
4489715782,-7.2130998,112.7608958
4489715783,-7.2135305,112.7620727
4489715784,-7.2140867,112.7608247
4489716892,-7.217924,112.7599626
4489716893,-7.2180555,112.7607574
4489716895,-7.2181133,112.759936
4489716897,-7.2186089,112.7598624
4489716906,-7.2247318,112.762538
4489716910,-7.2257528,112.7621625
4489716967,-7.2274774,112.7634536
4489716970,-7.2287119,112.7630134
4489716972,-7.229096,112.7639096
4489716973,-7.2294993,112.7639948
4489728926,-7.2159617,112.7300716
4489735123,-7.2264767,112.740513
4489735127,-7.2265737,112.7409416
4489735128,-7.2267468,112.7403595
4489735131,-7.2268985,112.7409127
4489735134,-7.2271219,112.738392
4489735137,-7.2272391,112.7389191
4489735138,-7.2273382,112.7399417
4489735142,-7.2273928,112.7402646
4489735143,-7.2274507,112.7384027
4489735144,-7.2274393,112.739428
4489735154,-7.2275473,112.7402483
4489735160,-7.2278604,112.7398123
4489735163,-7.2279443,112.7402101
4489735164,-7.2281078,112.7395132
4489735170,-7.2281839,112.7401818
4489735171,-7.228346,112.7394609
4489735175,-7.2284551,112.7401812
4489735182,-7.2286667,112.7401874
4489735183,-7.2293712,112.738446
4489735184,-7.2299475,112.7384606
4489735186,-7.2304236,112.7384631
4489735187,-7.2308206,112.7384583
4489735188,-7.2313246,112.7384516
4489735205,-7.2321281,112.7407043
4489735207,-7.2323247,112.7403361
4489735215,-7.232467,112.7410278
4489735219,-7.2327831,112.740184
4489735222,-7.2329067,112.7401516
4489735229,-7.2331227,112.7404643
4489735238,-7.2335254,112.7390197
4489735241,-7.2336646,112.7400735
4489735248,-7.2355843,112.7391972
4489735254,-7.2361317,112.7405821
4489735256,-7.2175609,112.7623949
4489735257,-7.2178396,112.7623452
4489735258,-7.2180541,112.762307
4489735260,-7.2182078,112.762268
4489735261,-7.2183019,112.7635116
4489735262,-7.2184561,112.7634828
4489735263,-7.2186095,112.7621789
4489735265,-7.218837,112.7634129
4489753123,-7.2164644,112.7313126
4489753144,-7.2165232,112.7316424
4489753158,-7.2165507,112.7318007
4489753176,-7.2166112,112.732106
4489753492,-7.2174115,112.7316712
4489831276,-7.2271349,112.7636453
4489831283,-7.2273547,112.7649946
4489831285,-7.2273926,112.7635471
4489831289,-7.2275056,112.7649251
4489831292,-7.2278808,112.7662771
4489831294,-7.2286426,112.7659938
4489836890,-7.2123276,112.7602047
4489836891,-7.2127061,112.7605642
4489836893,-7.2127959,112.7593361
4489836945,-7.213289,112.7592956
4489836948,-7.2133065,112.7600794
4489836951,-7.213321,112.760468
4489836960,-7.2134036,112.7583809
4489836969,-7.2134501,112.7589391
4489898202,-7.2285149,112.7384465
4489898214,-7.2333883,112.7402064
4489898219,-7.2335793,112.7411458
4489898231,-7.2358357,112.7422967
4489898237,-7.2365049,112.7422913
4489953316,-7.2214602,112.7485784
4489953750,-7.2217343,112.749491
4489954317,-7.2219126,112.749733
4489954379,-7.221987,112.7489693
4489954505,-7.2220569,112.7483618
4489954537,-7.2220509,112.7492134
4489954751,-7.2222266,112.7488453
4489954753,-7.2221811,112.7497566
4489954925,-7.2223091,112.7491182
4489965964,-7.235153,112.7393716
4489966831,-7.2474298,112.7434648
4489966834,-7.2474959,112.7437326
4489996793,-7.218099,112.7347302
4490023089,-7.232659,112.7397923
4490023095,-7.2331918,112.739598
4490023102,-7.2332988,112.7402532
4490023107,-7.2334895,112.7392872
4490023111,-7.2336664,112.7393867
4490023112,-7.2336638,112.7390559
4490023114,-7.2338805,112.73953
4490023117,-7.2338833,112.7390928
4490023118,-7.2340769,112.7391028
4490023120,-7.2340873,112.7394034
4490023121,-7.2343316,112.7422008
4490023124,-7.2344188,112.7424918
4490023132,-7.2360348,112.741883
4490023135,-7.2360438,112.7422761
4490023147,-7.2361984,112.7428847
4490023149,-7.2362647,112.7422739
4490023152,-7.2363296,112.7420584
4490047179,-7.2216322,112.7452256
4490047274,-7.2218155,112.7459478
4490047343,-7.2219265,112.7463884
4490047553,-7.222206,112.7466576
4490047600,-7.2222668,112.7468651
4490047758,-7.2226048,112.744943
4490047761,-7.2226363,112.7466842
4490047771,-7.2227028,112.7453345
4490047810,-7.2230647,112.7455042
4490047811,-7.2232257,112.746609
4490047812,-7.2233041,112.7453775
4491453896,-7.3035631,112.7754548
4491561190,-7.235276,112.7518138
4491561197,-7.236229,112.7539429
4491561200,-7.2366533,112.753754
4491561206,-7.2392892,112.7513465
4491561208,-7.23954,112.7512178
4491561216,-7.2400629,112.7564063
4491561217,-7.2401193,112.7558801
4491561225,-7.2402456,112.7563562
4491561226,-7.2403922,112.7558255
4491561234,-7.2404772,112.7562877
4491561235,-7.2404795,112.7568119
4491561246,-7.2405368,112.75627
4491561247,-7.2407053,112.7562202
4491561252,-7.2407689,112.7568953
4491561258,-7.2408902,112.7561656
4491580984,-7.2346378,112.7626447
4491580986,-7.2348865,112.7620331
4491580987,-7.234936,112.7631258
4491581786,-7.2351725,112.7612492
4491582763,-7.2385797,112.7589371
4491583292,-7.2352388,112.7636328
4491583343,-7.2364457,112.7627667
4491583349,-7.2365566,112.7617577
4491583352,-7.2368009,112.7600277
4491583373,-7.2372527,112.7593478
4491583385,-7.2378679,112.7581707
4491583386,-7.2379216,112.7592554
4491583388,-7.2384001,112.7588707
4491583497,-7.2356168,112.7578709
4491583498,-7.2356335,112.760075
4491583504,-7.2357306,112.7592238
4491583506,-7.2358004,112.7587685
4491583526,-7.2363206,112.7579668
4491583528,-7.2363512,112.7593533
4491583535,-7.2365107,112.7622524
4491583540,-7.2368701,112.7580392
4491583564,-7.2395396,112.7618018
4491583569,-7.2401817,112.7598978
4491584096,-7.2363459,112.7587276
4491584097,-7.2363426,112.7633084
4491585192,-7.2388438,112.7582961
4491585194,-7.2389337,112.758735
4491585195,-7.2389536,112.7588486
4491585204,-7.2411075,112.7612861
4491637609,-7.2953197,112.7502487
4491654637,-7.3312961,112.6799316
4491759761,-7.3018677,112.7495642
4491759762,-7.3014657,112.7497216
4491759763,-7.3016851,112.7503482
4491877676,-7.3002943,112.7481009
4491877677,-7.3004412,112.748667
4493488860,-7.2138274,112.7750694
4493496419,-7.2215408,112.7465251
4493496421,-7.2222866,112.7450505
4493496436,-7.222718,112.7461157
4493496449,-7.2227778,112.74645
4493501187,-7.2144323,112.7724413
4493502067,-7.215796,112.7721779
4493502078,-7.2169003,112.7721323
4493502088,-7.2177684,112.7730981
4493513878,-7.222043,112.759186
4493527643,-7.2585459,112.6470098
4493527648,-7.2588913,112.6490088
4493527652,-7.2590115,112.6461676
4493527659,-7.2591342,112.6478173
4493527661,-7.2591549,112.6480099
4493527667,-7.259201,112.6469147
4493527672,-7.2592548,112.6488927
4493527685,-7.2595091,112.6477286
4493527789,-7.2596543,112.64658
4493527794,-7.259674,112.6480666
4493527802,-7.2597266,112.6468098
4493527881,-7.2604183,112.650504
4493527898,-7.2606464,112.6478226
4493527905,-7.2607392,112.6487968
4493527911,-7.2609493,112.6503171
4493527913,-7.2609773,112.6504123
4493527916,-7.2610815,112.6476925
4493527917,-7.2610892,112.6478128
4493527920,-7.2611604,112.6480964
4493527922,-7.2613545,112.6502882
4493527924,-7.2612494,112.6480596
4493527926,-7.2613734,112.6485861
4493527928,-7.2614337,112.6487217
4493527959,-7.2618454,112.6498537
4493527962,-7.2618653,112.6499472
4493527971,-7.2619186,112.6475309
4493527984,-7.2620463,112.6484764
4493527988,-7.2620855,112.6499254
4493528005,-7.2624075,112.6497913
4493528031,-7.2655349,112.6463778
4493533557,-7.2122271,112.7766749
4493536802,-7.3050601,112.6387024
4493536819,-7.3053164,112.6468469
4493536825,-7.3053503,112.6478943
4493544422,-7.2322034,112.7772298
4493545030,-7.3312255,112.7041114
4493548625,-7.3052179,112.643069
4493555568,-7.2842928,112.7422395
4493555569,-7.2843004,112.7450895
4493555574,-7.2845432,112.7459143
4493555576,-7.2846051,112.7421364
4493555585,-7.2850863,112.7418953
4493555912,-7.2857089,112.7414907
4493555920,-7.2858377,112.740973
4493555925,-7.2858765,112.7411987
4493559602,-7.2171595,112.749281
4493560272,-7.2706937,112.641609
4493560497,-7.2720975,112.6412096
4493560498,-7.272496,112.6351578
4493560501,-7.2725839,112.6359585
4493560503,-7.2726406,112.6366675
4493560504,-7.2727023,112.6429128
4493560509,-7.2730526,112.6425643
4493560520,-7.2732112,112.6433495
4493560526,-7.2734982,112.6446982
4493560539,-7.2745072,112.6356844
4493560542,-7.2745823,112.6364138
4493560568,-7.2777667,112.6418919
4493560576,-7.2780163,112.6404749
4493560586,-7.2780366,112.640366
4493560599,-7.2782943,112.6411415
4493560600,-7.2782917,112.6403717
4493560605,-7.2783738,112.640808
4493560616,-7.2784647,112.6403543
4493577776,-7.2278787,112.7332958
4493577783,-7.2281444,112.7339235
4493577787,-7.2282926,112.7358369
4493577788,-7.228284,112.7349783
4493577792,-7.2288645,112.7335695
4493577794,-7.2291523,112.7334505
4493577795,-7.2302295,112.7358925
4493577798,-7.2302851,112.7350184
4493577815,-7.2315003,112.7313748
4493577816,-7.2319032,112.7332444
4493577818,-7.2322794,112.7333213
4493577819,-7.2322629,112.7332314
4493577821,-7.2323657,112.7343098
4493577822,-7.2323496,112.7316975
4493577831,-7.232502,112.7320578
4493579079,-7.2772965,112.7438431
4493579126,-7.2845824,112.7469271
4493579128,-7.2845984,112.7470252
4493579130,-7.2847833,112.746674
4493579137,-7.2848389,112.747004
4493579149,-7.2849443,112.7466482
4493579159,-7.2855243,112.7465349
4493579162,-7.2857947,112.7463522
4493586827,-7.2106846,112.7359626
4493586868,-7.2107703,112.7353472
4493587221,-7.2114697,112.73597
4493587229,-7.2114757,112.7361224
4493590288,-7.2174082,112.7693014
4493590293,-7.2172256,112.770096
4493590303,-7.217848,112.7708142
4493590520,-7.2174796,112.7708959
4493590796,-7.2177073,112.7708463
4493593864,-7.2096043,112.7732106
4493593865,-7.2097114,112.7710785
4493593866,-7.2101662,112.7727558
4493593868,-7.2107467,112.7707901
4493593874,-7.2115618,112.7725388
4493593875,-7.2115678,112.7725512
4493593880,-7.213884,112.7700673
4493593885,-7.2162394,112.7695393
4493593886,-7.2166581,112.7710914
4493593891,-7.2174348,112.7718575
4493593892,-7.2179325,112.7710875
4493593893,-7.217993,112.7752057
4493593896,-7.2180301,112.7756606
4493598636,-7.3033845,112.7337015
4493598644,-7.3032701,112.7314724
4493598645,-7.3015115,112.7332194
4493599966,-7.2311029,112.7587941
4493713612,-7.2238777,112.738489
4493713631,-7.2325537,112.7402508
4493713634,-7.2326842,112.7406944
4493713789,-7.3084512,112.7317604
4493716461,-7.2302211,112.7565375
4493716462,-7.2233523,112.7485466
4493716482,-7.2258078,112.747342
4493716484,-7.2260776,112.7472238
4493716489,-7.2252434,112.7473027
4493716491,-7.225429,112.7472115
4493716496,-7.2264822,112.7556375
4493716525,-7.2252326,112.7568887
4493716528,-7.2251643,112.7565506
4493716529,-7.2250923,112.747407
4493716533,-7.226164,112.7521834
4493716534,-7.2261774,112.7527995
4493716536,-7.2259577,112.7522644
4493716537,-7.2259565,112.752878
4493716538,-7.2257226,112.7523469
4493716564,-7.2255973,112.756788
4493716565,-7.2258149,112.7566449
4493716574,-7.2274117,112.7562876
4493716581,-7.2273302,112.7540614
4493716582,-7.2272663,112.7546016
4493716584,-7.2269641,112.7545704
4493716594,-7.2274473,112.7584909
4493716614,-7.2256372,112.7470392
4493716617,-7.2259825,112.7468867
4493716638,-7.2279718,112.7550134
4493716640,-7.2277966,112.7546635
4493716749,-7.2255966,112.7527768
4493716753,-7.2253987,112.75243
4493716754,-7.2241108,112.7501496
4493735035,-7.2259273,112.7349978
4493735036,-7.2276123,112.7334061
4493735039,-7.2277035,112.7338196
4493735040,-7.231665,112.7313022
4493735046,-7.2318384,112.7312125
4493735052,-7.2326805,112.73237
4493735053,-7.2328658,112.7323046
4493735054,-7.2331419,112.7330314
4493770943,-7.2940529,112.6345967
4493770948,-7.2940882,112.6348491
4493770955,-7.2941641,112.6346035
4493773104,-7.3041976,112.7347827
4493773106,-7.3053503,112.7304015
4493783593,-7.3009358,112.734678
4493783597,-7.3000975,112.7332309
4493783598,-7.3036528,112.7353372
4493783600,-7.3042527,112.7359387
4493783601,-7.3043599,112.7364314
4493784820,-7.2268206,112.743266
4493784825,-7.2268388,112.7423053
4493784833,-7.2274787,112.7442173
4493784842,-7.2272376,112.7442542
4493790248,-7.2307506,112.7331202
4493790251,-7.2310521,112.7330638
4493790252,-7.2318937,112.7340982
4493790253,-7.2322457,112.7340094
4493806399,-7.3316983,112.6944158
4493813055,-7.2309404,112.7324
4493813058,-7.2319536,112.7316096
4493821557,-7.2169026,112.7522625
4493821561,-7.2177739,112.7521609
4493821564,-7.2178659,112.7524077
4493821566,-7.2176005,112.7516944
4493821567,-7.2177375,112.7507229
4493821569,-7.2180879,112.751078
4493821570,-7.2171598,112.7498853
4493821578,-7.2180734,112.7502937
4493821579,-7.2174939,112.7504379
4493821580,-7.2169931,112.750065
4493821791,-7.2165357,112.7499081
4493821794,-7.216559,112.750348
4493821796,-7.2163355,112.7502951
4493821799,-7.216261,112.7499383
4493821804,-7.2158297,112.7500103
4493821809,-7.2154899,112.7500904
4493821812,-7.2157052,112.7513908
4493821813,-7.2157096,112.7514365
4493823609,-7.2977709,112.7317585
4493823610,-7.2977309,112.7330862
4493863589,-7.2154772,112.7668758
4493863604,-7.2160261,112.7691784
4493863637,-7.216246,112.7676044
4493863725,-7.2163798,112.769102
4493863916,-7.216606,112.769049
4493864969,-7.2174495,112.7688573
4493865162,-7.2176657,112.7688137
4493873656,-7.2282365,112.7367126
4493874120,-7.293614,112.7286135
4493923602,-7.2135975,112.769423
4493923603,-7.214139,112.7695974
4493924143,-7.2147743,112.769448
4493925356,-7.2154165,112.7693025
4493943948,-7.2190647,112.7493824
4493943949,-7.2190849,112.7490383
4493943958,-7.2205914,112.7477
4493943960,-7.2200799,112.7478689
4493943961,-7.2197829,112.7478207
4493943962,-7.219857,112.7483227
4493943963,-7.2192383,112.7494038
4493943964,-7.2192825,112.7490132
4493943965,-7.2189406,112.7490518
4493943966,-7.2192184,112.749019
4493943967,-7.2192901,112.7486069
4493943975,-7.2198025,112.7488835
4493943976,-7.2197133,112.7490558
4493943978,-7.2195879,112.7494456
4493943979,-7.2197875,112.749373
4493943980,-7.2199471,112.7493585
4493943982,-7.2201051,112.7490344
4493943984,-7.2199445,112.749373
4493943988,-7.2203463,112.7495333
4493944489,-7.2199429,112.7494883
4493944490,-7.2189516,112.7487017
4493944491,-7.2188476,112.7484206
4493944492,-7.2188345,112.7493482
4493944495,-7.2185766,112.7485589
4493944496,-7.2185605,112.7482954
4493944505,-7.2182445,112.7484053
4494343452,-7.3034168,112.7302857
4494343454,-7.3024511,112.7301899
4494343455,-7.3049918,112.7271201
4494343459,-7.3057557,112.728058
4497483896,-7.3116903,112.7617495
4497483899,-7.3117075,112.7626418
4497483900,-7.3120862,112.7618341
4497483901,-7.3119577,112.7617911
4497483902,-7.3119515,112.7621468
4497490403,-7.3128507,112.760522
4497490404,-7.315627,112.7582916
4497490406,-7.3147389,112.7577007
4497495889,-7.3138925,112.7584799
4497505001,-7.3230661,112.7514792
4497505003,-7.3232848,112.751781
4498271849,-7.2548279,112.7205746
4498271866,-7.2559466,112.727395
4498282367,-7.2955301,112.7332597
4499297551,-7.3094507,112.7138967
4499297554,-7.3101347,112.7143813
4499297562,-7.3105397,112.7143589
4499799848,-7.2583709,112.6463843
4499959294,-7.3171436,112.6869381
4500045917,-7.3162842,112.6890404
4500049394,-7.2285806,112.7626708
4500049399,-7.2287795,112.7618687
4500049401,-7.2289999,112.7604332
4500049403,-7.2290563,112.7606523
4500049405,-7.2291103,112.7608533
4500049406,-7.2291535,112.7610541
4500049407,-7.2293017,112.7616798
4500275418,-7.2124142,112.75965
4500275445,-7.2131038,112.7556852
4501153432,-7.3396748,112.7890453
4501655969,-7.3274619,112.681402
4501655970,-7.3285815,112.6809142
4501655972,-7.3296279,112.6807043
4501663872,-7.3284496,112.680649
4501663874,-7.328129,112.6807242
4501663875,-7.3282691,112.6810503
4501702395,-7.3288531,112.6815507
4501702403,-7.3293038,112.6822104
4501720656,-7.2248747,112.7342965
4501720659,-7.2251336,112.7342999
4501720661,-7.2251977,112.7344915
4501720663,-7.2253399,112.7340534
4501720665,-7.2254107,112.7345978
4501720679,-7.2262919,112.7335944
4501720683,-7.2263657,112.733387
4501721292,-7.2264953,112.7334615
4501721293,-7.2264723,112.7337138
4501721294,-7.2265772,112.7328805
4501721295,-7.2265723,112.7336607
4501721296,-7.2266854,112.7330994
4501721298,-7.2270382,112.7326776
4501721300,-7.2271163,112.732645
4501721301,-7.2271311,112.7328774
4501721302,-7.2271721,112.7327715
4501721303,-7.2272387,112.7325924
4501721304,-7.2272133,112.7331403
4501721305,-7.2272839,112.7333152
4501721306,-7.2273663,112.7331294
4501721308,-7.2273952,112.7329175
4501721309,-7.227462,112.7331456
4501721310,-7.2274096,112.7332506
4501721311,-7.2274972,112.7332026
4501721312,-7.2275116,112.7324776
4501721316,-7.2275914,112.73264
4501721325,-7.2277826,112.7323592
4501721326,-7.2277891,112.7330608
4501721329,-7.2278581,112.7323244
4501721332,-7.2279093,112.7326316
4501721333,-7.227939,112.7324961
4501721334,-7.227885,112.7328439
4501721335,-7.2279721,112.7327707
4501721336,-7.2279579,112.7329775
4501721337,-7.2280429,112.732928
4501750023,-7.2277556,112.7310724
4501750027,-7.227953,112.7315207
4501750028,-7.2279728,112.730955
4501750031,-7.2279898,112.7315036
4501750036,-7.2281325,112.7308792
4501750040,-7.228177,112.7314224
4501750047,-7.2281698,112.7324128
4501750048,-7.2282031,112.7314093
4501750051,-7.2282549,112.7308229
4501750056,-7.2282913,112.7321437
4501750059,-7.2283631,112.731337
4501750064,-7.2283575,112.7317715
4501750070,-7.2283961,112.7313231
4501750072,-7.2284774,112.731285
4501750074,-7.2284592,112.7317648
4501750082,-7.2285465,112.7320263
4501750084,-7.2285717,112.7320147
4501750085,-7.2285887,112.7324418
4501750289,-7.2286397,112.7318562
4501750291,-7.228704,112.7317387
4501750296,-7.2287466,112.7319341
4501750299,-7.2287649,112.7311741
4501750305,-7.2288462,112.7305553
4501750315,-7.228941,112.7318417
4501750316,-7.2289216,112.7322772
4501750325,-7.2290631,112.7310337
4501750330,-7.2290859,112.732197
4501750332,-7.2290837,112.7317779
4501750333,-7.229123,112.7314475
4501750339,-7.2291954,112.730379
4501750340,-7.229203,112.7320353
4501750344,-7.2293325,112.7303126
4501750346,-7.2294177,112.7308985
4501750352,-7.229439,112.7302642
4501750353,-7.2294762,112.7310421
4501750354,-7.2295207,112.7308547
4501750355,-7.2296154,112.7308195
4501750356,-7.2296778,112.730787
4501750357,-7.2297865,112.7300964
4501750358,-7.2297749,112.7311407
4501750360,-7.2299139,112.730037
4501750362,-7.2300394,112.730654
4501750365,-7.2300581,112.7306427
4501750368,-7.2301414,112.729935
4501750369,-7.2301724,112.7306017
4501750370,-7.2302066,112.7309878
4501750374,-7.230319,112.7309074
4501750376,-7.2304178,112.7304954
4501750388,-7.2306563,112.729691
4501750392,-7.2307097,112.7303825
4501750393,-7.2308406,112.7306921
4501750394,-7.2309636,112.7295421
4501750399,-7.2312497,112.7294167
4501750400,-7.2312397,112.7302563
4501750406,-7.2315144,112.7301792
4501750423,-7.2327683,112.7289006
4501750424,-7.232777,112.7305909
4501750426,-7.2328276,112.7308897
4501750427,-7.2333137,112.7295629
4501753537,-7.2117427,112.7659196
4501753538,-7.2119203,112.7658851
4501753541,-7.2120883,112.7667911
4501753542,-7.212099,112.7700478
4501753548,-7.2131013,112.7698326
4501753549,-7.2133673,112.7697757
4501753559,-7.2138762,112.7684391
4501753560,-7.2139406,112.7696431
4501753568,-7.2158536,112.7692167
4501753571,-7.216391,112.763898
4501753572,-7.2164404,112.7649864
4501753573,-7.2165678,112.7649627
4501753574,-7.2168099,112.7649108
4501753575,-7.2168782,112.7648981
4501753576,-7.2175109,112.7668106
4501753583,-7.2179781,112.7691652
4501753587,-7.2185246,112.767157
4501753588,-7.2187953,112.7685428
4501754990,-7.2190168,112.7670327
4501754994,-7.219273,112.7684684
4501754997,-7.2195849,112.7643864
4501755007,-7.2198451,112.7643431
4501755010,-7.2199894,112.7683074
4501755012,-7.2201313,112.7642798
4501755017,-7.22035,112.7642295
4501755026,-7.2210484,112.7617537
4501755028,-7.2215376,112.7639815
4501755029,-7.2220815,112.7667239
4501755032,-7.2222705,112.7621234
4501755033,-7.2224029,112.7638334
4501755036,-7.222508,112.7644842
4501755037,-7.2225803,112.7638012
4501871139,-7.2844825,112.707308
4501871273,-7.2852613,112.7071409
4501871371,-7.2857494,112.7082217
4501871383,-7.2858591,112.7085484
4501871427,-7.2860049,112.7081588
4501871464,-7.2869499,112.7061371
4501871465,-7.2871583,112.7060301
4501888683,-7.2846093,112.7029453
4501888697,-7.2846675,112.7034803
4501888899,-7.2856118,112.7029713
4501888937,-7.285939,112.7032389
4501910556,-7.3286837,112.6888668
4501910557,-7.3290511,112.6887496
4501988829,-7.236727,112.7175061
4502030023,-7.2106379,112.7619082
4502030024,-7.2106778,112.761656
4502030026,-7.211077,112.7617331
4502030027,-7.2111007,112.768603
4502030028,-7.2113581,112.7699051
4502030029,-7.2114146,112.7702029
4502030030,-7.2123147,112.7700038
4502030031,-7.2123564,112.7609756
4502030033,-7.2124654,112.7620141
4502030035,-7.2126345,112.7609407
4502030038,-7.2127179,112.7699146
4502030041,-7.2184809,112.7690361
4502074744,-7.2472162,112.7183153
4503402452,-7.2582488,112.691524
4503402453,-7.2583719,112.6912485
4503402454,-7.2584683,112.6909753
4503402455,-7.2585734,112.6906561
4503402475,-7.2595164,112.6904019
4503402476,-7.2595786,112.6906845
4503402477,-7.2596484,112.6909521
4503402478,-7.2597049,112.6911585
4503429445,-7.2382554,112.7467438
4503436274,-7.3043617,112.6562397
4503436284,-7.3044833,112.6572884
4503436389,-7.3046724,112.656336
4503436406,-7.3049662,112.6569545
4503436407,-7.3050305,112.6572269
4503436894,-7.2350422,112.7479723
4503436895,-7.2350426,112.7474707
4503449803,-7.2350354,112.7469309
4503449869,-7.2374116,112.7444458
4503449870,-7.2374638,112.7483974
4503450416,-7.2346769,112.7449036
4503450419,-7.2354163,112.7442856
4503450421,-7.2355669,112.7446362
4503450431,-7.2360505,112.7445933
4503450432,-7.2361064,112.7434802
4503450434,-7.236141,112.7490941
4503450533,-7.2348123,112.7446188
4503450534,-7.2348948,112.744824
4503450838,-7.2350165,112.7450722
4503450839,-7.2354785,112.746434
4503450870,-7.2362953,112.7458902
4503450872,-7.2363424,112.7474402
4503450873,-7.2363632,112.7469376
4503450875,-7.2363552,112.7464065
4503450953,-7.236752,112.7491702
4503450956,-7.2367976,112.7440522
4503451060,-7.2371867,112.7469221
4503451066,-7.2372377,112.7474373
4503451071,-7.237455,112.7507694
4503451073,-7.2375665,112.7488634
4503453194,-7.2378533,112.7463863
4503453490,-7.2378926,112.7468691
4503453541,-7.2383549,112.7481734
4503453544,-7.2384932,112.748458
4503453546,-7.2385397,112.7466326
4503453582,-7.2388761,112.7465157
4503453583,-7.2388524,112.7479106
4503453756,-7.2380579,112.7486484
4503453766,-7.238317,112.748535
4503453778,-7.2388274,112.7482651
4503453780,-7.2390107,112.7488701
4503453781,-7.2389869,112.7481505
